ITEM: TIMESTEP
0
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 91.5767 
2 71.0244 
3 128.985 
4 97.6962 
5 130.468 
6 146.45 
7 41.2816 
8 116.598 
9 105.03 
10 113.506 
ITEM: TIMESTEP
4800
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 93.804 
2 73.9748 
3 126.592 
4 95.6659 
5 134.625 
6 145.721 
7 35.0715 
8 108.732 
9 83.383 
10 117.253 
ITEM: TIMESTEP
4900
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 93.8208 
2 74.8346 
3 128.917 
4 88.2885 
5 140.494 
6 142.751 
7 29.2121 
8 92.6372 
9 66.7151 
10 122.744 
ITEM: TIMESTEP
5000
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 100.385 
2 79.2044 
3 133.5 
4 77.1847 
5 140.114 
6 141.472 
7 23.059 
8 75.3254 
9 60.3501 
10 127.288 
ITEM: TIMESTEP
5100
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 108.517 
2 88.0272 
3 138.705 
4 75.0233 
5 136.386 
6 138.684 
7 18.6172 
8 65.988 
9 64.0771 
10 133.965 
ITEM: TIMESTEP
5200
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 119.217 
2 104.21 
3 129.844 
4 79.3794 
5 150.089 
6 139.513 
7 62.1434 
8 72.8115 
9 20.7286 
10 141.559 
ITEM: TIMESTEP
5300
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 127.538 
2 118.652 
3 123.446 
4 83.9152 
5 137.529 
6 147.713 
7 61.7339 
8 84.6068 
9 29.2634 
10 148.486 
ITEM: TIMESTEP
5400
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 136.63 
2 129.068 
3 118.039 
4 88.5897 
5 117.836 
6 160.491 
7 66.3386 
8 98.7937 
9 42.9137 
10 144.197 
ITEM: TIMESTEP
5500
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 139.782 
2 139.177 
3 115.884 
4 89.3812 
5 107.356 
6 170.885 
7 75.9264 
8 110.381 
